identificador,tipo,entidade,ano,coluna,quantidade_valores_unicos,dtype_inferido
dengue_2020,fato,dengue,2020.0,co_cbo_ocupacao,59,inteiro
dengue_2020,fato,dengue,2020.0,febre,2,inteiro
dengue_2020,fato,dengue,2020.0,mialgia,2,inteiro
dengue_2020,fato,dengue,2020.0,cefaleia,2,inteiro
dengue_2020,fato,dengue,2020.0,exantema,2,inteiro
dengue_2020,fato,dengue,2020.0,vomito,2,inteiro
dengue_2020,fato,dengue,2020.0,nausea,2,inteiro
dengue_2020,fato,dengue,2020.0,dor_costas,2,inteiro
dengue_2020,fato,dengue,2020.0,conjutivite,2,inteiro
dengue_2020,fato,dengue,2020.0,artrite,2,inteiro
dengue_2020,fato,dengue,2020.0,artralgia,2,inteiro
dengue_2020,fato,dengue,2020.0,petequia_n,2,inteiro
dengue_2020,fato,dengue,2020.0,leucopenia,2,inteiro
dengue_2020,fato,dengue,2020.0,laco,2,inteiro
dengue_2020,fato,dengue,2020.0,dor_retro,2,inteiro
dengue_2020,fato,dengue,2020.0,diabetes,2,inteiro
dengue_2020,fato,dengue,2020.0,hematolog,2,inteiro
dengue_2020,fato,dengue,2020.0,hepatopat,2,inteiro
dengue_2020,fato,dengue,2020.0,renal,2,inteiro
dengue_2020,fato,dengue,2020.0,hipertensao,2,inteiro
dengue_2020,fato,dengue,2020.0,acido_pept,2,inteiro
dengue_2020,fato,dengue,2020.0,auto_imune,2,inteiro
dengue_2020,fato,dengue,2020.0,dt_chil_s1,29,texto
dengue_2020,fato,dengue,2020.0,dt_chil_s2,0,vazio
dengue_2020,fato,dengue,2020.0,dt_prnt,4,texto
dengue_2020,fato,dengue,2020.0,res_chiks1,4,inteiro
dengue_2020,fato,dengue,2020.0,res_chiks2,1,inteiro
dengue_2020,fato,dengue,2020.0,resul_prnt,1,inteiro
dengue_2020,fato,dengue,2020.0,dt_coleta_exame,131,texto
dengue_2020,fato,dengue,2020.0,tp_result_exame,4,inteiro
dengue_2020,fato,dengue,2020.0,dt_coleta_NS1,10,texto
dengue_2020,fato,dengue,2020.0,Tp_result_NS1,4,inteiro
dengue_2020,fato,dengue,2020.0,dt_coleta_isolamento,13,texto
dengue_2020,fato,dengue,2020.0,tp_result_isolamento,3,inteiro
dengue_2020,fato,dengue,2020.0,dt_coleta_rtpcr,15,texto
dengue_2020,fato,dengue,2020.0,tp_result_rtpcr,2,inteiro
dengue_2020,fato,dengue,2020.0,tp_sorotipo,0,vazio
dengue_2020,fato,dengue,2020.0,tp_result_histopatologia,2,inteiro
dengue_2020,fato,dengue,2020.0,tp_result_imunohistoquimica,3,inteiro
dengue_2020,fato,dengue,2020.0,st_ocorreu_hospitalizacao,3,inteiro
dengue_2020,fato,dengue,2020.0,dt_internacao,83,texto
dengue_2020,fato,dengue,2020.0,co_uf_hospital,2,inteiro
dengue_2020,fato,dengue,2020.0,co_municipio_hospital,3,inteiro
dengue_2020,fato,dengue,2020.0,tp_autoctone_residencia,3,inteiro
dengue_2020,fato,dengue,2020.0,co_uf_infeccao,1,inteiro
dengue_2020,fato,dengue,2020.0,co_pais_infeccao,1,inteiro
dengue_2020,fato,dengue,2020.0,co_municipio_infeccao,1,inteiro
dengue_2020,fato,dengue,2020.0,co_distrito_infeccao,6,inteiro
dengue_2020,fato,dengue,2020.0,co_bairro_infeccao,39,inteiro
dengue_2020,fato,dengue,2020.0,no_bairro_infeccao,40,texto
dengue_2020,fato,dengue,2020.0,tp_classificacao_final,5,inteiro
dengue_2020,fato,dengue,2020.0,tp_criterio_confirmacao,3,inteiro
dengue_2020,fato,dengue,2020.0,st_doenca_trabalho,0,vazio
dengue_2020,fato,dengue,2020.0,clinc_chik,2,inteiro
dengue_2020,fato,dengue,2020.0,tp_evolucao_caso,3,inteiro
dengue_2020,fato,dengue,2020.0,dt_obito,8,texto
dengue_2020,fato,dengue,2020.0,dt_encerramento,361,texto
dengue_2020,fato,dengue,2020.0,alrm_hipot,2,inteiro
dengue_2020,fato,dengue,2020.0,alrm_plaq,2,inteiro
dengue_2020,fato,dengue,2020.0,alrm_vom,2,inteiro
dengue_2020,fato,dengue,2020.0,alrm_sang,2,inteiro
dengue_2020,fato,dengue,2020.0,alrm_hemat,2,inteiro
dengue_2020,fato,dengue,2020.0,alrm_abdom,2,inteiro
dengue_2020,fato,dengue,2020.0,alrm_letar,2,inteiro
dengue_2020,fato,dengue,2020.0,alrm_hepat,2,inteiro
dengue_2020,fato,dengue,2020.0,alrm_liq,2,inteiro
dengue_2020,fato,dengue,2020.0,dt_alrm,22,texto
dengue_2020,fato,dengue,2020.0,grav_pulso,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_conv,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_ench,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_insuf,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_taqui,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_extre,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_hipot,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_hemat,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_melen,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_metro,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_sang,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_ast,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_mioc,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_consc,1,inteiro
dengue_2020,fato,dengue,2020.0,grav_orgao,1,inteiro
dengue_2020,fato,dengue,2020.0,dt_grav,1,texto
dengue_2020,fato,dengue,2020.0,mani_hemor,0,vazio
dengue_2020,fato,dengue,2020.0,epistaxe,0,vazio
dengue_2020,fato,dengue,2020.0,gengivo,0,vazio
dengue_2020,fato,dengue,2020.0,metro,0,vazio
dengue_2020,fato,dengue,2020.0,petequias,0,vazio
dengue_2020,fato,dengue,2020.0,hematura,0,vazio
dengue_2020,fato,dengue,2020.0,sangram,0,vazio
dengue_2020,fato,dengue,2020.0,laco_n,0,vazio
dengue_2020,fato,dengue,2020.0,plasmatico,0,vazio
dengue_2020,fato,dengue,2020.0,evidencia,0,vazio
dengue_2020,fato,dengue,2020.0,plaq_menor,0,vazio
dengue_2020,fato,dengue,2020.0,con_fhd,0,vazio
dengue_2019,fato,dengue,2019.0,nu_notificacao,7226,texto
dengue_2019,fato,dengue,2019.0,tp_notificacao,1,inteiro
dengue_2019,fato,dengue,2019.0,co_cid,1,texto
dengue_2019,fato,dengue,2019.0,dt_notificacao,352,texto
dengue_2019,fato,dengue,2019.0,ds_semana_notificacao,57,inteiro
dengue_2019,fato,dengue,2019.0,notificacao_ano,2,inteiro
dengue_2019,fato,dengue,2019.0,co_uf_notificacao,11,inteiro
dengue_2019,fato,dengue,2019.0,co_municipio_notificacao,31,inteiro
dengue_2019,fato,dengue,2019.0,id_regional,19,decimal
dengue_2019,fato,dengue,2019.0,co_unidade_notificacao,171,inteiro
dengue_2019,fato,dengue,2019.0,dt_diagnostico_sintoma,364,texto
dengue_2019,fato,dengue,2019.0,ds_semana_sintoma,52,inteiro
dengue_2019,fato,dengue,2019.0,dt_nascimento,921,texto
dengue_2019,fato,dengue,2019.0,nu_idade,120,inteiro
dengue_2019,fato,dengue,2019.0,tp_sexo,3,texto
dengue_2019,fato,dengue,2019.0,tp_gestante,7,decimal
dengue_2019,fato,dengue,2019.0,tp_raca_cor,6,inteiro
dengue_2019,fato,dengue,2019.0,tp_escolaridade,11,decimal
dengue_2019,fato,dengue,2019.0,co_uf_residencia,1,inteiro
dengue_2019,fato,dengue,2019.0,co_municipio_residencia,1,inteiro
dengue_2019,fato,dengue,2019.0,co_regional_residencia,1,inteiro
dengue_2019,fato,dengue,2019.0,co_distrito_residencia,8,decimal
dengue_2019,fato,dengue,2019.0,co_bairro_residencia,94,decimal
dengue_2019,fato,dengue,2019.0,no_bairro_residencia,108,texto
dengue_2019,fato,dengue,2019.0,co_logradouro_residencia,0,vazio
dengue_2019,fato,dengue,2019.0,nome_logradouro_residencia,4616,texto
dengue_2019,fato,dengue,2019.0,nu_cep_residencia,1898,decimal
dengue_2019,fato,dengue,2019.0,tp_zona_residencia,4,decimal
dengue_2019,fato,dengue,2019.0,co_pais_residencia,1,inteiro
dengue_2019,fato,dengue,2019.0,dt_investigacao,350,texto
dengue_2019,fato,dengue,2019.0,co_cbo_ocupacao,91,texto
dengue_2019,fato,dengue,2019.0,febre,2,decimal
dengue_2019,fato,dengue,2019.0,mialgia,2,decimal
dengue_2019,fato,dengue,2019.0,cefaleia,2,decimal
dengue_2019,fato,dengue,2019.0,exantema,2,decimal
dengue_2019,fato,dengue,2019.0,vomito,2,decimal
dengue_2019,fato,dengue,2019.0,nausea,2,decimal
dengue_2019,fato,dengue,2019.0,dor_costas,2,decimal
dengue_2019,fato,dengue,2019.0,conjutivite,2,decimal
dengue_2019,fato,dengue,2019.0,artrite,2,decimal
dengue_2019,fato,dengue,2019.0,artralgia,2,decimal
dengue_2019,fato,dengue,2019.0,petequia_n,2,decimal
dengue_2019,fato,dengue,2019.0,leucopenia,2,decimal
dengue_2019,fato,dengue,2019.0,laco,2,decimal
dengue_2019,fato,dengue,2019.0,dor_retro,2,decimal
dengue_2019,fato,dengue,2019.0,diabetes,2,decimal
dengue_2019,fato,dengue,2019.0,hematolog,2,decimal
dengue_2019,fato,dengue,2019.0,hepatopat,2,decimal
dengue_2019,fato,dengue,2019.0,renal,2,decimal
dengue_2019,fato,dengue,2019.0,hipertensao,2,decimal
dengue_2019,fato,dengue,2019.0,acido_pept,2,decimal
dengue_2019,fato,dengue,2019.0,auto_imune,2,decimal
dengue_2019,fato,dengue,2019.0,dt_chil_s1,51,texto
dengue_2019,fato,dengue,2019.0,dt_chil_s2,0,vazio
dengue_2019,fato,dengue,2019.0,dt_prnt,6,texto
dengue_2019,fato,dengue,2019.0,res_chiks1,3,decimal
dengue_2019,fato,dengue,2019.0,res_chiks2,2,decimal
dengue_2019,fato,dengue,2019.0,resul_prnt,2,decimal
dengue_2019,fato,dengue,2019.0,dt_coleta_exame,257,texto
dengue_2019,fato,dengue,2019.0,tp_result_exame,4,decimal
dengue_2019,fato,dengue,2019.0,dt_coleta_NS1,75,texto
dengue_2019,fato,dengue,2019.0,Tp_result_NS1,4,decimal
dengue_2019,fato,dengue,2019.0,dt_coleta_isolamento,32,texto
dengue_2019,fato,dengue,2019.0,tp_result_isolamento,4,decimal
dengue_2019,fato,dengue,2019.0,dt_coleta_rtpcr,79,texto
dengue_2019,fato,dengue,2019.0,tp_result_rtpcr,4,decimal
dengue_2019,fato,dengue,2019.0,tp_sorotipo,1,decimal
dengue_2019,fato,dengue,2019.0,tp_result_histopatologia,3,decimal
dengue_2019,fato,dengue,2019.0,tp_result_imunohistoquimica,4,decimal
dengue_2019,fato,dengue,2019.0,st_ocorreu_hospitalizacao,3,decimal
dengue_2019,fato,dengue,2019.0,dt_internacao,229,texto
dengue_2019,fato,dengue,2019.0,co_uf_hospital,3,decimal
dengue_2019,fato,dengue,2019.0,co_municipio_hospital,6,decimal
dengue_2019,fato,dengue,2019.0,tp_autoctone_residencia,3,decimal
dengue_2019,fato,dengue,2019.0,co_uf_infeccao,3,decimal
dengue_2019,fato,dengue,2019.0,co_pais_infeccao,1,decimal
dengue_2019,fato,dengue,2019.0,co_municipio_infeccao,5,decimal
dengue_2019,fato,dengue,2019.0,co_distrito_infeccao,9,decimal
dengue_2019,fato,dengue,2019.0,co_bairro_infeccao,46,decimal
dengue_2019,fato,dengue,2019.0,no_bairro_infeccao,52,texto
dengue_2019,fato,dengue,2019.0,tp_classificacao_final,5,inteiro
dengue_2019,fato,dengue,2019.0,tp_criterio_confirmacao,3,decimal
dengue_2019,fato,dengue,2019.0,st_doenca_trabalho,0,vazio
dengue_2019,fato,dengue,2019.0,clinc_chik,1,decimal
dengue_2019,fato,dengue,2019.0,tp_evolucao_caso,4,decimal
dengue_2019,fato,dengue,2019.0,dt_obito,31,texto
dengue_2019,fato,dengue,2019.0,dt_encerramento,399,texto
dengue_2019,fato,dengue,2019.0,alrm_hipot,2,decimal
dengue_2019,fato,dengue,2019.0,alrm_plaq,2,decimal
dengue_2019,fato,dengue,2019.0,alrm_vom,2,decimal
dengue_2019,fato,dengue,2019.0,alrm_sang,2,decimal
dengue_2019,fato,dengue,2019.0,alrm_hemat,2,decimal
dengue_2019,fato,dengue,2019.0,alrm_abdom,2,decimal
dengue_2019,fato,dengue,2019.0,alrm_letar,2,decimal
dengue_2019,fato,dengue,2019.0,alrm_hepat,2,decimal
dengue_2019,fato,dengue,2019.0,alrm_liq,2,decimal
dengue_2019,fato,dengue,2019.0,dt_alrm,112,texto
dengue_2019,fato,dengue,2019.0,grav_pulso,2,decimal
dengue_2019,fato,dengue,2019.0,grav_conv,1,decimal
dengue_2019,fato,dengue,2019.0,grav_ench,2,decimal
dengue_2019,fato,dengue,2019.0,grav_insuf,2,decimal
dengue_2019,fato,dengue,2019.0,grav_taqui,2,decimal
dengue_2019,fato,dengue,2019.0,grav_extre,2,decimal
dengue_2019,fato,dengue,2019.0,grav_hipot,2,decimal
dengue_2019,fato,dengue,2019.0,grav_hemat,2,decimal
dengue_2019,fato,dengue,2019.0,grav_melen,2,decimal
dengue_2019,fato,dengue,2019.0,grav_metro,2,decimal
dengue_2019,fato,dengue,2019.0,grav_sang,2,decimal
dengue_2019,fato,dengue,2019.0,grav_ast,2,decimal
dengue_2019,fato,dengue,2019.0,grav_mioc,1,decimal
dengue_2019,fato,dengue,2019.0,grav_consc,2,decimal
dengue_2019,fato,dengue,2019.0,grav_orgao,2,decimal
dengue_2019,fato,dengue,2019.0,dt_grav,14,texto
dengue_2019,fato,dengue,2019.0,mani_hemor,0,vazio
dengue_2019,fato,dengue,2019.0,epistaxe,0,vazio
dengue_2019,fato,dengue,2019.0,gengivo,0,vazio
dengue_2019,fato,dengue,2019.0,metro,0,vazio
dengue_2019,fato,dengue,2019.0,petequias,0,vazio
dengue_2019,fato,dengue,2019.0,hematura,0,vazio
dengue_2019,fato,dengue,2019.0,sangram,0,vazio
dengue_2019,fato,dengue,2019.0,laco_n,0,vazio
dengue_2019,fato,dengue,2019.0,plasmatico,0,vazio
dengue_2019,fato,dengue,2019.0,evidencia,0,vazio
dengue_2019,fato,dengue,2019.0,plaq_menor,0,vazio
dengue_2019,fato,dengue,2019.0,conf_fhd,0,vazio
dengue_2019,fato,dengue,2019.0,complica,0,vazio
dengue_2018,fato,dengue,2018.0,nu_notificacao,2677,inteiro
dengue_2018,fato,dengue,2018.0,tp_notificacao,1,inteiro
dengue_2018,fato,dengue,2018.0,co_cid,1,texto
dengue_2018,fato,dengue,2018.0,dt_notificacao,330,texto
dengue_2018,fato,dengue,2018.0,ds_semana_notificacao,65,inteiro
dengue_2018,fato,dengue,2018.0,notificacao_ano,3,inteiro
dengue_2018,fato,dengue,2018.0,co_uf_notificacao,6,inteiro
dengue_2018,fato,dengue,2018.0,co_municipio_notificacao,19,inteiro
dengue_2018,fato,dengue,2018.0,id_regional,9,inteiro
dengue_2018,fato,dengue,2018.0,co_unidade_notificacao,105,inteiro
dengue_2018,fato,dengue,2018.0,dt_diagnostico_sintoma,364,texto
dengue_2018,fato,dengue,2018.0,ds_semana_sintoma,52,inteiro
dengue_2018,fato,dengue,2018.0,dt_nascimento,761,texto
dengue_2018,fato,dengue,2018.0,nu_idade,104,inteiro
dengue_2018,fato,dengue,2018.0,tp_sexo,3,texto
dengue_2018,fato,dengue,2018.0,tp_gestante,7,inteiro
dengue_2018,fato,dengue,2018.0,tp_raca_cor,6,inteiro
dengue_2018,fato,dengue,2018.0,tp_escolaridade,11,inteiro
dengue_2018,fato,dengue,2018.0,co_uf_residencia,1,inteiro
dengue_2018,fato,dengue,2018.0,co_municipio_residencia,1,inteiro
dengue_2018,fato,dengue,2018.0,co_regional_residencia,1,inteiro
dengue_2018,fato,dengue,2018.0,co_distrito_residencia,8,inteiro
dengue_2018,fato,dengue,2018.0,co_bairro_residencia,92,inteiro
dengue_2018,fato,dengue,2018.0,no_bairro_residencia,94,texto
dengue_2018,fato,dengue,2018.0,co_logradouro_residencia,0,vazio
dengue_2018,fato,dengue,2018.0,nome_logradouro_residencia,2130,texto
dengue_2018,fato,dengue,2018.0,nu_cep_residencia,815,inteiro
dengue_2018,fato,dengue,2018.0,tp_zona_residencia,0,vazio
dengue_2018,fato,dengue,2018.0,co_pais_residencia,1,inteiro
dengue_2018,fato,dengue,2018.0,dt_investigacao,321,texto
dengue_2018,fato,dengue,2018.0,co_cbo_ocupacao,40,inteiro
dengue_2018,fato,dengue,2018.0,febre,2,inteiro
dengue_2018,fato,dengue,2018.0,mialgia,2,inteiro
dengue_2018,fato,dengue,2018.0,cefaleia,2,inteiro
dengue_2018,fato,dengue,2018.0,exantema,2,inteiro
dengue_2018,fato,dengue,2018.0,vomito,2,inteiro
dengue_2018,fato,dengue,2018.0,nausea,2,inteiro
dengue_2018,fato,dengue,2018.0,dor_costas,2,inteiro
dengue_2018,fato,dengue,2018.0,conjutivite,2,inteiro
dengue_2018,fato,dengue,2018.0,artrite,2,inteiro
dengue_2018,fato,dengue,2018.0,artralgia,2,inteiro
dengue_2018,fato,dengue,2018.0,petequia_n,2,inteiro
dengue_2018,fato,dengue,2018.0,leucopenia,2,inteiro
dengue_2018,fato,dengue,2018.0,laco,2,inteiro
dengue_2018,fato,dengue,2018.0,dor_retro,2,inteiro
dengue_2018,fato,dengue,2018.0,diabetes,2,inteiro
dengue_2018,fato,dengue,2018.0,hematolog,2,inteiro
dengue_2018,fato,dengue,2018.0,hepatopat,2,inteiro
dengue_2018,fato,dengue,2018.0,renal,2,inteiro
dengue_2018,fato,dengue,2018.0,hipertensao,2,inteiro
dengue_2018,fato,dengue,2018.0,acido_pept,2,inteiro
dengue_2018,fato,dengue,2018.0,auto_imune,2,inteiro
dengue_2018,fato,dengue,2018.0,dt_chil_s1,27,texto
dengue_2018,fato,dengue,2018.0,dt_chil_s2,0,vazio
dengue_2018,fato,dengue,2018.0,dt_prnt,4,texto
dengue_2018,fato,dengue,2018.0,res_chiks1,4,inteiro
dengue_2018,fato,dengue,2018.0,res_chiks2,3,inteiro
dengue_2018,fato,dengue,2018.0,resul_prnt,3,inteiro
dengue_2018,fato,dengue,2018.0,dt_coleta_exame,171,texto
dengue_2018,fato,dengue,2018.0,tp_result_exame,4,inteiro
dengue_2018,fato,dengue,2018.0,dt_coleta_NS1,22,texto
dengue_2018,fato,dengue,2018.0,Tp_result_NS1,3,inteiro
dengue_2018,fato,dengue,2018.0,dt_coleta_isolamento,5,texto
dengue_2018,fato,dengue,2018.0,tp_result_isolamento,4,inteiro
dengue_2018,fato,dengue,2018.0,dt_coleta_rtpcr,13,texto
dengue_2018,fato,dengue,2018.0,tp_result_rtpcr,4,inteiro
dengue_2018,fato,dengue,2018.0,tp_sorotipo,1,inteiro
dengue_2018,fato,dengue,2018.0,tp_result_histopatologia,3,inteiro
dengue_2018,fato,dengue,2018.0,tp_result_imunohistoquimica,3,inteiro
dengue_2018,fato,dengue,2018.0,st_ocorreu_hospitalizacao,3,inteiro
dengue_2018,fato,dengue,2018.0,dt_internacao,149,texto
dengue_2018,fato,dengue,2018.0,co_uf_hospital,3,inteiro
dengue_2018,fato,dengue,2018.0,co_municipio_hospital,5,inteiro
dengue_2018,fato,dengue,2018.0,hospital,24,inteiro
dengue_2018,fato,dengue,2018.0,ddd_hospital,2,inteiro
dengue_2018,fato,dengue,2018.0,tel_hospital,21,inteiro
dengue_2018,fato,dengue,2018.0,tp_autoctone_residencia,3,inteiro
dengue_2018,fato,dengue,2018.0,co_uf_infeccao,1,inteiro
dengue_2018,fato,dengue,2018.0,co_pais_infeccao,2,inteiro
dengue_2018,fato,dengue,2018.0,co_municipio_infeccao,1,inteiro
dengue_2018,fato,dengue,2018.0,co_distrito_infeccao,6,inteiro
dengue_2018,fato,dengue,2018.0,co_bairro_infeccao,25,inteiro
dengue_2018,fato,dengue,2018.0,no_bairro_infeccao,25,texto
dengue_2018,fato,dengue,2018.0,tp_classificacao_final,5,inteiro
dengue_2018,fato,dengue,2018.0,tp_criterio_confirmacao,2,inteiro
dengue_2018,fato,dengue,2018.0,st_doenca_trabalho,0,vazio
dengue_2018,fato,dengue,2018.0,clinc_chik,1,inteiro
dengue_2018,fato,dengue,2018.0,tp_evolucao_caso,4,inteiro
dengue_2018,fato,dengue,2018.0,dt_obito,10,texto
dengue_2018,fato,dengue,2018.0,dt_encerramento,379,texto
dengue_2018,fato,dengue,2018.0,alrm_hipot,2,inteiro
dengue_2018,fato,dengue,2018.0,alrm_plaq,2,inteiro
dengue_2018,fato,dengue,2018.0,alrm_vom,2,inteiro
dengue_2018,fato,dengue,2018.0,alrm_sang,2,inteiro
dengue_2018,fato,dengue,2018.0,alrm_hemat,2,inteiro
dengue_2018,fato,dengue,2018.0,alrm_abdom,2,inteiro
dengue_2018,fato,dengue,2018.0,alrm_letar,2,inteiro
dengue_2018,fato,dengue,2018.0,alrm_hepat,2,inteiro
dengue_2018,fato,dengue,2018.0,alrm_liq,2,inteiro
dengue_2018,fato,dengue,2018.0,dt_alrm,25,texto
dengue_2018,fato,dengue,2018.0,epistaxe,0,vazio
dengue_2018,fato,dengue,2018.0,gengivo,0,vazio
dengue_2018,fato,dengue,2018.0,metro,0,vazio
dengue_2018,fato,dengue,2018.0,petequias,0,vazio
dengue_2018,fato,dengue,2018.0,hematura,0,vazio
dengue_2018,fato,dengue,2018.0,sangram,0,vazio
dengue_2018,fato,dengue,2018.0,laco_n,0,vazio
dengue_2018,fato,dengue,2018.0,plasmatico,0,vazio
dengue_2018,fato,dengue,2018.0,evidencia,0,vazio
dengue_2018,fato,dengue,2018.0,plaq_menor,0,vazio
dengue_2018,fato,dengue,2018.0,con_fhd,0,vazio
dengue_2017,fato,dengue,2017.0,nu_notificacao,2440,inteiro
dengue_2017,fato,dengue,2017.0,tp_notificacao,1,inteiro
dengue_2017,fato,dengue,2017.0,co_cid,1,texto
dengue_2017,fato,dengue,2017.0,dt_notificacao,319,texto
dengue_2017,fato,dengue,2017.0,ds_semana_notificacao,65,inteiro
dengue_2017,fato,dengue,2017.0,notificacao_ano,3,inteiro
dengue_2017,fato,dengue,2017.0,co_uf_notificacao,5,inteiro
dengue_2017,fato,dengue,2017.0,co_municipio_notificacao,14,inteiro
dengue_2017,fato,dengue,2017.0,id_regional,9,inteiro
dengue_2017,fato,dengue,2017.0,co_unidade_notificacao,85,inteiro
dengue_2017,fato,dengue,2017.0,dt_diagnostico_sintoma,363,texto
dengue_2017,fato,dengue,2017.0,ds_semana_sintoma,52,inteiro
dengue_2017,fato,dengue,2017.0,dt_nascimento,785,texto
dengue_2017,fato,dengue,2017.0,nu_idade,113,inteiro
dengue_2017,fato,dengue,2017.0,tp_sexo,3,texto
dengue_2017,fato,dengue,2017.0,tp_gestante,7,inteiro
dengue_2017,fato,dengue,2017.0,tp_raca_cor,6,inteiro
dengue_2017,fato,dengue,2017.0,tp_escolaridade,11,inteiro
dengue_2017,fato,dengue,2017.0,co_uf_residencia,1,inteiro
dengue_2017,fato,dengue,2017.0,co_municipio_residencia,1,inteiro
dengue_2017,fato,dengue,2017.0,co_regional_residencia,1,inteiro
dengue_2017,fato,dengue,2017.0,co_distrito_residencia,8,inteiro
dengue_2017,fato,dengue,2017.0,co_bairro_residencia,91,inteiro
dengue_2017,fato,dengue,2017.0,no_bairro_residencia,91,texto
dengue_2017,fato,dengue,2017.0,co_logradouro_residencia,0,vazio
dengue_2017,fato,dengue,2017.0,nome_logradouro_residencia,2013,texto
dengue_2017,fato,dengue,2017.0,nu_cep_residencia,766,inteiro
dengue_2017,fato,dengue,2017.0,tp_zona_residencia,3,inteiro
dengue_2017,fato,dengue,2017.0,co_pais_residencia,1,inteiro
dengue_2017,fato,dengue,2017.0,dt_investigacao,314,texto
dengue_2017,fato,dengue,2017.0,co_cbo_ocupacao,25,texto
dengue_2017,fato,dengue,2017.0,febre,2,inteiro
dengue_2017,fato,dengue,2017.0,mialgia,2,inteiro
dengue_2017,fato,dengue,2017.0,cefaleia,2,inteiro
dengue_2017,fato,dengue,2017.0,exantema,2,inteiro
dengue_2017,fato,dengue,2017.0,vomito,2,inteiro
dengue_2017,fato,dengue,2017.0,nausea,2,inteiro
dengue_2017,fato,dengue,2017.0,dor_costas,2,inteiro
dengue_2017,fato,dengue,2017.0,conjutivite,2,inteiro
dengue_2017,fato,dengue,2017.0,artrite,2,inteiro
dengue_2017,fato,dengue,2017.0,artralgia,2,inteiro
dengue_2017,fato,dengue,2017.0,petequia_n,2,inteiro
dengue_2017,fato,dengue,2017.0,leucopenia,2,inteiro
dengue_2017,fato,dengue,2017.0,laco,2,inteiro
dengue_2017,fato,dengue,2017.0,dor_retro,2,inteiro
dengue_2017,fato,dengue,2017.0,diabetes,2,inteiro
dengue_2017,fato,dengue,2017.0,hematolog,2,inteiro
dengue_2017,fato,dengue,2017.0,hepatopat,2,inteiro
dengue_2017,fato,dengue,2017.0,renal,2,inteiro
dengue_2017,fato,dengue,2017.0,hipertensao,2,inteiro
dengue_2017,fato,dengue,2017.0,acido_pept,2,inteiro
dengue_2017,fato,dengue,2017.0,auto_imune,2,inteiro
dengue_2017,fato,dengue,2017.0,dt_chil_s1,18,texto
dengue_2017,fato,dengue,2017.0,dt_chil_s2,0,vazio
dengue_2017,fato,dengue,2017.0,dt_prnt,4,texto
dengue_2017,fato,dengue,2017.0,res_chiks1,3,inteiro
dengue_2017,fato,dengue,2017.0,res_chiks2,3,inteiro
dengue_2017,fato,dengue,2017.0,resul_prnt,2,inteiro
dengue_2017,fato,dengue,2017.0,dt_coleta_exame,89,texto
dengue_2017,fato,dengue,2017.0,tp_result_exame,4,inteiro
dengue_2017,fato,dengue,2017.0,dt_coleta_NS1,3,texto
dengue_2017,fato,dengue,2017.0,Tp_result_NS1,3,inteiro
dengue_2017,fato,dengue,2017.0,dt_coleta_isolamento,4,texto
dengue_2017,fato,dengue,2017.0,tp_result_isolamento,3,inteiro
dengue_2017,fato,dengue,2017.0,dt_coleta_rtpcr,18,texto
dengue_2017,fato,dengue,2017.0,tp_result_rtpcr,4,inteiro
dengue_2017,fato,dengue,2017.0,tp_sorotipo,1,inteiro
dengue_2017,fato,dengue,2017.0,tp_result_histopatologia,1,inteiro
dengue_2017,fato,dengue,2017.0,tp_result_imunohistoquimica,4,inteiro
dengue_2017,fato,dengue,2017.0,st_ocorreu_hospitalizacao,3,inteiro
dengue_2017,fato,dengue,2017.0,dt_internacao,75,texto
dengue_2017,fato,dengue,2017.0,co_uf_hospital,1,inteiro
dengue_2017,fato,dengue,2017.0,co_municipio_hospital,0,vazio
dengue_2017,fato,dengue,2017.0,tp_autoctone_residencia,3,inteiro
dengue_2017,fato,dengue,2017.0,co_uf_infeccao,1,inteiro
dengue_2017,fato,dengue,2017.0,co_pais_infeccao,1,inteiro
dengue_2017,fato,dengue,2017.0,co_municipio_infeccao,1,inteiro
dengue_2017,fato,dengue,2017.0,co_distrito_infeccao,7,inteiro
dengue_2017,fato,dengue,2017.0,co_bairro_infeccao,41,inteiro
dengue_2017,fato,dengue,2017.0,no_bairro_infeccao,41,texto
dengue_2017,fato,dengue,2017.0,tp_classificacao_final,4,inteiro
dengue_2017,fato,dengue,2017.0,tp_criterio_confirmacao,2,inteiro
dengue_2017,fato,dengue,2017.0,st_doenca_trabalho,0,vazio
dengue_2017,fato,dengue,2017.0,clinc_chik,2,inteiro
dengue_2017,fato,dengue,2017.0,tp_evolucao_caso,3,inteiro
dengue_2017,fato,dengue,2017.0,dt_obito,13,texto
dengue_2017,fato,dengue,2017.0,dt_encerramento,376,texto
