id_semana_epi,agravo,ano_epidemiologico,semana_epidemiologica,is_observado,casos,banda_80_inferior,banda_80_superior,banda_95_inferior,banda_95_superior
201829,CHIKUNGUNYA,2018,29,True,21,,,,
201830,CHIKUNGUNYA,2018,30,True,22,,,,
201831,CHIKUNGUNYA,2018,31,True,16,,,,
201832,CHIKUNGUNYA,2018,32,True,14,,,,
201833,CHIKUNGUNYA,2018,33,True,9,,,,
201834,CHIKUNGUNYA,2018,34,True,17,,,,
201835,CHIKUNGUNYA,2018,35,True,15,,,,
201836,CHIKUNGUNYA,2018,36,True,13,,,,
201837,CHIKUNGUNYA,2018,37,True,6,,,,
201838,CHIKUNGUNYA,2018,38,True,18,,,,
201839,CHIKUNGUNYA,2018,39,True,9,,,,
201840,CHIKUNGUNYA,2018,40,True,7,,,,
201841,CHIKUNGUNYA,2018,41,True,9,,,,
201842,CHIKUNGUNYA,2018,42,True,6,,,,
201843,CHIKUNGUNYA,2018,43,True,11,,,,
201844,CHIKUNGUNYA,2018,44,True,7,,,,
201845,CHIKUNGUNYA,2018,45,True,5,,,,
201846,CHIKUNGUNYA,2018,46,True,9,,,,
201847,CHIKUNGUNYA,2018,47,True,4,,,,
201848,CHIKUNGUNYA,2018,48,True,9,,,,
201849,CHIKUNGUNYA,2018,49,True,12,,,,
201850,CHIKUNGUNYA,2018,50,True,5,,,,
201851,CHIKUNGUNYA,2018,51,True,12,,,,
201852,CHIKUNGUNYA,2018,52,True,2,,,,
201901,CHIKUNGUNYA,2019,1,True,5,,,,
201902,CHIKUNGUNYA,2019,2,True,7,,,,
201903,CHIKUNGUNYA,2019,3,True,5,,,,
201904,CHIKUNGUNYA,2019,4,True,0,,,,
201905,CHIKUNGUNYA,2019,5,True,3,,,,
201906,CHIKUNGUNYA,2019,6,True,5,,,,
201907,CHIKUNGUNYA,2019,7,True,10,,,,
201908,CHIKUNGUNYA,2019,8,True,11,,,,
201909,CHIKUNGUNYA,2019,9,True,7,,,,
201910,CHIKUNGUNYA,2019,10,True,3,,,,
201911,CHIKUNGUNYA,2019,11,True,10,,,,
201912,CHIKUNGUNYA,2019,12,True,13,,,,
201913,CHIKUNGUNYA,2019,13,True,17,,,,
201914,CHIKUNGUNYA,2019,14,True,8,,,,
201915,CHIKUNGUNYA,2019,15,True,19,,,,
201916,CHIKUNGUNYA,2019,16,True,10,,,,
201917,CHIKUNGUNYA,2019,17,True,20,,,,
201918,CHIKUNGUNYA,2019,18,True,60,,,,
201919,CHIKUNGUNYA,2019,19,True,35,,,,
201920,CHIKUNGUNYA,2019,20,True,39,,,,
201921,CHIKUNGUNYA,2019,21,True,30,,,,
201922,CHIKUNGUNYA,2019,22,True,30,,,,
201923,CHIKUNGUNYA,2019,23,True,17,,,,
201924,CHIKUNGUNYA,2019,24,True,24,,,,
201925,CHIKUNGUNYA,2019,25,True,21,,,,
201926,CHIKUNGUNYA,2019,26,True,28,,,,
201927,CHIKUNGUNYA,2019,27,True,20,,,,
201928,CHIKUNGUNYA,2019,28,True,25,,,,
201929,CHIKUNGUNYA,2019,29,True,29,,,,
201930,CHIKUNGUNYA,2019,30,True,24,,,,
201931,CHIKUNGUNYA,2019,31,True,28,,,,
201932,CHIKUNGUNYA,2019,32,True,49,,,,
201933,CHIKUNGUNYA,2019,33,True,38,,,,
201934,CHIKUNGUNYA,2019,34,True,70,,,,
201935,CHIKUNGUNYA,2019,35,True,51,,,,
201936,CHIKUNGUNYA,2019,36,True,47,,,,
201937,CHIKUNGUNYA,2019,37,True,42,,,,
201938,CHIKUNGUNYA,2019,38,True,56,,,,
201939,CHIKUNGUNYA,2019,39,True,49,,,,
201940,CHIKUNGUNYA,2019,40,True,65,,,,
201941,CHIKUNGUNYA,2019,41,True,54,,,,
201942,CHIKUNGUNYA,2019,42,True,61,,,,
201943,CHIKUNGUNYA,2019,43,True,64,,,,
201944,CHIKUNGUNYA,2019,44,True,55,,,,
201945,CHIKUNGUNYA,2019,45,True,30,,,,
201946,CHIKUNGUNYA,2019,46,True,27,,,,
201947,CHIKUNGUNYA,2019,47,True,30,,,,
201948,CHIKUNGUNYA,2019,48,True,14,,,,
201949,CHIKUNGUNYA,2019,49,True,16,,,,
201950,CHIKUNGUNYA,2019,50,True,28,,,,
201951,CHIKUNGUNYA,2019,51,True,19,,,,
201952,CHIKUNGUNYA,2019,52,True,11,,,,
202001,CHIKUNGUNYA,2020,1,True,10,,,,
202002,CHIKUNGUNYA,2020,2,True,18,,,,
202003,CHIKUNGUNYA,2020,3,True,17,,,,
202004,CHIKUNGUNYA,2020,4,True,13,,,,
202005,CHIKUNGUNYA,2020,5,True,14,,,,
202006,CHIKUNGUNYA,2020,6,True,19,,,,
202007,CHIKUNGUNYA,2020,7,True,12,,,,
202008,CHIKUNGUNYA,2020,8,True,16,,,,
202009,CHIKUNGUNYA,2020,9,True,4,,,,
202010,CHIKUNGUNYA,2020,10,True,6,,,,
202011,CHIKUNGUNYA,2020,11,True,8,,,,
202012,CHIKUNGUNYA,2020,12,True,8,,,,
202013,CHIKUNGUNYA,2020,13,True,3,,,,
202014,CHIKUNGUNYA,2020,14,True,4,,,,
202015,CHIKUNGUNYA,2020,15,True,6,,,,
202016,CHIKUNGUNYA,2020,16,True,5,,,,
202017,CHIKUNGUNYA,2020,17,True,2,,,,
202018,CHIKUNGUNYA,2020,18,True,0,,,,
202019,CHIKUNGUNYA,2020,19,True,3,,,,
202020,CHIKUNGUNYA,2020,20,True,15,,,,
202021,CHIKUNGUNYA,2020,21,True,21,,,,
202022,CHIKUNGUNYA,2020,22,True,5,,,,
202023,CHIKUNGUNYA,2020,23,True,23,,,,
202024,CHIKUNGUNYA,2020,24,True,41,,,,
202025,CHIKUNGUNYA,2020,25,True,72,,,,
202026,CHIKUNGUNYA,2020,26,True,93,,,,
202027,CHIKUNGUNYA,2020,27,True,205,,,,
202028,CHIKUNGUNYA,2020,28,True,178,,,,
202029,CHIKUNGUNYA,2020,29,True,168,,,,
202030,CHIKUNGUNYA,2020,30,True,226,,,,
202031,CHIKUNGUNYA,2020,31,True,209,,,,
202032,CHIKUNGUNYA,2020,32,True,180,,,,
202033,CHIKUNGUNYA,2020,33,True,149,,,,
202034,CHIKUNGUNYA,2020,34,True,118,,,,
202035,CHIKUNGUNYA,2020,35,True,117,,,,
202036,CHIKUNGUNYA,2020,36,True,114,,,,
202037,CHIKUNGUNYA,2020,37,True,74,,,,
202038,CHIKUNGUNYA,2020,38,True,87,,,,
202039,CHIKUNGUNYA,2020,39,True,81,,,,
202040,CHIKUNGUNYA,2020,40,True,99,,,,
202041,CHIKUNGUNYA,2020,41,True,63,,,,
202042,CHIKUNGUNYA,2020,42,True,42,,,,
202043,CHIKUNGUNYA,2020,43,True,38,,,,
202044,CHIKUNGUNYA,2020,44,True,57,,,,
202045,CHIKUNGUNYA,2020,45,True,37,,,,
202046,CHIKUNGUNYA,2020,46,True,32,,,,
202047,CHIKUNGUNYA,2020,47,True,21,,,,
202048,CHIKUNGUNYA,2020,48,True,12,,,,
202049,CHIKUNGUNYA,2020,49,True,20,,,,
202050,CHIKUNGUNYA,2020,50,True,12,,,,
202051,CHIKUNGUNYA,2020,51,True,24,,,,
202052,CHIKUNGUNYA,2020,52,True,7,,,,
202053,CHIKUNGUNYA,2020,53,True,16,,,,
202101,CHIKUNGUNYA,2021,1,True,20,,,,
202102,CHIKUNGUNYA,2021,2,True,20,,,,
202103,CHIKUNGUNYA,2021,3,True,27,,,,
202104,CHIKUNGUNYA,2021,4,True,13,,,,
202105,CHIKUNGUNYA,2021,5,True,35,,,,
202106,CHIKUNGUNYA,2021,6,True,20,,,,
202107,CHIKUNGUNYA,2021,7,True,16,,,,
202108,CHIKUNGUNYA,2021,8,True,56,,,,
202109,CHIKUNGUNYA,2021,9,True,26,,,,
202110,CHIKUNGUNYA,2021,10,True,47,,,,
202111,CHIKUNGUNYA,2021,11,True,26,,,,
202112,CHIKUNGUNYA,2021,12,True,52,,,,
202113,CHIKUNGUNYA,2021,13,True,50,,,,
202114,CHIKUNGUNYA,2021,14,True,98,,,,
202115,CHIKUNGUNYA,2021,15,True,91,,,,
202116,CHIKUNGUNYA,2021,16,True,111,,,,
202117,CHIKUNGUNYA,2021,17,True,263,,,,
202118,CHIKUNGUNYA,2021,18,True,275,,,,
202119,CHIKUNGUNYA,2021,19,True,335,,,,
202120,CHIKUNGUNYA,2021,20,True,673,,,,
202121,CHIKUNGUNYA,2021,21,True,1059,,,,
202122,CHIKUNGUNYA,2021,22,True,1050,,,,
202123,CHIKUNGUNYA,2021,23,True,1181,,,,
202124,CHIKUNGUNYA,2021,24,True,1034,,,,
202125,CHIKUNGUNYA,2021,25,True,823,,,,
202126,CHIKUNGUNYA,2021,26,True,1170,,,,
202127,CHIKUNGUNYA,2021,27,True,1005,,,,
202128,CHIKUNGUNYA,2021,28,True,957,,,,
202129,CHIKUNGUNYA,2021,29,True,911,,,,
202130,CHIKUNGUNYA,2021,30,True,929,,,,
202131,CHIKUNGUNYA,2021,31,True,598,,,,
202132,CHIKUNGUNYA,2021,32,True,495,,,,
202133,CHIKUNGUNYA,2021,33,True,601,,,,
202134,CHIKUNGUNYA,2021,34,True,499,,,,
202135,CHIKUNGUNYA,2021,35,True,411,,,,
202136,CHIKUNGUNYA,2021,36,True,276,,,,
202137,CHIKUNGUNYA,2021,37,True,346,,,,
202138,CHIKUNGUNYA,2021,38,True,278,,,,
202139,CHIKUNGUNYA,2021,39,True,252,,,,
202140,CHIKUNGUNYA,2021,40,True,203,,,,
202141,CHIKUNGUNYA,2021,41,True,149,,,,
202142,CHIKUNGUNYA,2021,42,True,125,,,,
202143,CHIKUNGUNYA,2021,43,True,138,,,,
202144,CHIKUNGUNYA,2021,44,True,78,,,,
202145,CHIKUNGUNYA,2021,45,True,125,,,,
202146,CHIKUNGUNYA,2021,46,True,86,,,,
202147,CHIKUNGUNYA,2021,47,True,107,,,,
202148,CHIKUNGUNYA,2021,48,True,137,,,,
202149,CHIKUNGUNYA,2021,49,True,232,,,,
202150,CHIKUNGUNYA,2021,50,True,64,,,,
202151,CHIKUNGUNYA,2021,51,True,73,,,,
202152,CHIKUNGUNYA,2021,52,True,12,,,,
202201,CHIKUNGUNYA,2022,1,True,35,,,,
202202,CHIKUNGUNYA,2022,2,True,24,,,,
202203,CHIKUNGUNYA,2022,3,True,29,,,,
202204,CHIKUNGUNYA,2022,4,True,15,,,,
202205,CHIKUNGUNYA,2022,5,True,16,,,,
202206,CHIKUNGUNYA,2022,6,True,72,,,,
202207,CHIKUNGUNYA,2022,7,True,34,,,,
202208,CHIKUNGUNYA,2022,8,True,68,,,,
202209,CHIKUNGUNYA,2022,9,True,51,,,,
202210,CHIKUNGUNYA,2022,10,True,30,,,,
202211,CHIKUNGUNYA,2022,11,True,37,,,,
202212,CHIKUNGUNYA,2022,12,True,19,,,,
202213,CHIKUNGUNYA,2022,13,True,35,,,,
202214,CHIKUNGUNYA,2022,14,True,34,,,,
202215,CHIKUNGUNYA,2022,15,True,32,,,,
202216,CHIKUNGUNYA,2022,16,True,32,,,,
202217,CHIKUNGUNYA,2022,17,True,52,,,,
202218,CHIKUNGUNYA,2022,18,True,55,,,,
202219,CHIKUNGUNYA,2022,19,True,42,,,,
202220,CHIKUNGUNYA,2022,20,True,50,,,,
202221,CHIKUNGUNYA,2022,21,True,34,,,,
202222,CHIKUNGUNYA,2022,22,True,29,,,,
202223,CHIKUNGUNYA,2022,23,True,40,,,,
202224,CHIKUNGUNYA,2022,24,True,57,,,,
202225,CHIKUNGUNYA,2022,25,True,32,,,,
202226,CHIKUNGUNYA,2022,26,True,42,,,,
202227,CHIKUNGUNYA,2022,27,True,46,,,,
202228,CHIKUNGUNYA,2022,28,True,69,,,,
202229,CHIKUNGUNYA,2022,29,True,65,,,,
202230,CHIKUNGUNYA,2022,30,True,65,,,,
202231,CHIKUNGUNYA,2022,31,True,72,,,,
202232,CHIKUNGUNYA,2022,32,True,111,,,,
202233,CHIKUNGUNYA,2022,33,True,84,,,,
202234,CHIKUNGUNYA,2022,34,True,95,,,,
202235,CHIKUNGUNYA,2022,35,True,49,,,,
202236,CHIKUNGUNYA,2022,36,True,26,,,,
202237,CHIKUNGUNYA,2022,37,True,53,,,,
202238,CHIKUNGUNYA,2022,38,True,46,,,,
202239,CHIKUNGUNYA,2022,39,True,22,,,,
202240,CHIKUNGUNYA,2022,40,True,29,,,,
202241,CHIKUNGUNYA,2022,41,True,13,,,,
202242,CHIKUNGUNYA,2022,42,True,29,,,,
202243,CHIKUNGUNYA,2022,43,True,34,,,,
202244,CHIKUNGUNYA,2022,44,True,15,,,,
202245,CHIKUNGUNYA,2022,45,True,50,,,,
202246,CHIKUNGUNYA,2022,46,True,22,,,,
202247,CHIKUNGUNYA,2022,47,True,20,,,,
202248,CHIKUNGUNYA,2022,48,True,28,,,,
202249,CHIKUNGUNYA,2022,49,True,17,,,,
202250,CHIKUNGUNYA,2022,50,True,12,,,,
202251,CHIKUNGUNYA,2022,51,True,31,,,,
202252,CHIKUNGUNYA,2022,52,True,11,,,,
202301,CHIKUNGUNYA,2023,1,True,18,,,,
202302,CHIKUNGUNYA,2023,2,True,26,,,,
202303,CHIKUNGUNYA,2023,3,True,35,,,,
202304,CHIKUNGUNYA,2023,4,True,39,,,,
202305,CHIKUNGUNYA,2023,5,True,35,,,,
202306,CHIKUNGUNYA,2023,6,True,19,,,,
202307,CHIKUNGUNYA,2023,7,True,33,,,,
202308,CHIKUNGUNYA,2023,8,True,16,,,,
202309,CHIKUNGUNYA,2023,9,True,41,,,,
202310,CHIKUNGUNYA,2023,10,True,34,,,,
202311,CHIKUNGUNYA,2023,11,True,41,,,,
202312,CHIKUNGUNYA,2023,12,True,48,,,,
202313,CHIKUNGUNYA,2023,13,True,82,,,,
202314,CHIKUNGUNYA,2023,14,True,38,,,,
202315,CHIKUNGUNYA,2023,15,True,39,,,,
202316,CHIKUNGUNYA,2023,16,True,51,,,,
202317,CHIKUNGUNYA,2023,17,True,40,,,,
202318,CHIKUNGUNYA,2023,18,True,36,,,,
202319,CHIKUNGUNYA,2023,19,True,25,,,,
202320,CHIKUNGUNYA,2023,20,True,35,,,,
202321,CHIKUNGUNYA,2023,21,True,39,,,,
202322,CHIKUNGUNYA,2023,22,True,27,,,,
202323,CHIKUNGUNYA,2023,23,True,22,,,,
202324,CHIKUNGUNYA,2023,24,True,19,,,,
202325,CHIKUNGUNYA,2023,25,True,21,,,,
202326,CHIKUNGUNYA,2023,26,True,8,,,,
202327,CHIKUNGUNYA,2023,27,True,25,,,,
202328,CHIKUNGUNYA,2023,28,True,44,,,,
202329,CHIKUNGUNYA,2023,29,True,32,,,,
202330,CHIKUNGUNYA,2023,30,True,24,,,,
202331,CHIKUNGUNYA,2023,31,True,17,,,,
202332,CHIKUNGUNYA,2023,32,True,33,,,,
202333,CHIKUNGUNYA,2023,33,True,33,,,,
202334,CHIKUNGUNYA,2023,34,True,26,,,,
202335,CHIKUNGUNYA,2023,35,True,22,,,,
202336,CHIKUNGUNYA,2023,36,True,26,,,,
202337,CHIKUNGUNYA,2023,37,True,27,,,,
202338,CHIKUNGUNYA,2023,38,True,26,,,,
202339,CHIKUNGUNYA,2023,39,True,22,,,,
202340,CHIKUNGUNYA,2023,40,True,23,,,,
202341,CHIKUNGUNYA,2023,41,True,16,,,,
202342,CHIKUNGUNYA,2023,42,True,38,,,,
202343,CHIKUNGUNYA,2023,43,True,26,,,,
202344,CHIKUNGUNYA,2023,44,True,11,,,,
202345,CHIKUNGUNYA,2023,45,True,35,,,,
202346,CHIKUNGUNYA,2023,46,True,17,,,,
202347,CHIKUNGUNYA,2023,47,True,32,,,,
202348,CHIKUNGUNYA,2023,48,True,24,,,,
202349,CHIKUNGUNYA,2023,49,True,20,,,,
202350,CHIKUNGUNYA,2023,50,True,33,,,,
202351,CHIKUNGUNYA,2023,51,True,37,,,,
202352,CHIKUNGUNYA,2023,52,True,19,,,,
202401,CHIKUNGUNYA,2024,1,True,12,,,,
202402,CHIKUNGUNYA,2024,2,True,22,,,,
202403,CHIKUNGUNYA,2024,3,True,19,,,,
202404,CHIKUNGUNYA,2024,4,True,41,,,,
202405,CHIKUNGUNYA,2024,5,True,27,,,,
202406,CHIKUNGUNYA,2024,6,True,46,,,,
202407,CHIKUNGUNYA,2024,7,True,40,,,,
202408,CHIKUNGUNYA,2024,8,True,129,,,,
202409,CHIKUNGUNYA,2024,9,True,171,,,,
202410,CHIKUNGUNYA,2024,10,True,105,,,,
202411,CHIKUNGUNYA,2024,11,True,150,,,,
202412,CHIKUNGUNYA,2024,12,True,131,,,,
202413,CHIKUNGUNYA,2024,13,True,94,,,,
202414,CHIKUNGUNYA,2024,14,True,132,,,,
202415,CHIKUNGUNYA,2024,15,True,125,,,,
202416,CHIKUNGUNYA,2024,16,True,118,,,,
202417,CHIKUNGUNYA,2024,17,True,76,,,,
202418,CHIKUNGUNYA,2024,18,True,59,,,,
202419,CHIKUNGUNYA,2024,19,True,43,,,,
202420,CHIKUNGUNYA,2024,20,True,54,,,,
202421,CHIKUNGUNYA,2024,21,True,38,,,,
202422,CHIKUNGUNYA,2024,22,True,27,,,,
202423,CHIKUNGUNYA,2024,23,True,55,,,,
202424,CHIKUNGUNYA,2024,24,True,56,,,,
202425,CHIKUNGUNYA,2024,25,True,43,,,,
202426,CHIKUNGUNYA,2024,26,True,29,,,,
202427,CHIKUNGUNYA,2024,27,True,29,,,,
202428,CHIKUNGUNYA,2024,28,True,30,,,,
202429,CHIKUNGUNYA,2024,29,True,26,,,,
202430,CHIKUNGUNYA,2024,30,True,31,,,,
202431,CHIKUNGUNYA,2024,31,True,35,,,,
202432,CHIKUNGUNYA,2024,32,True,34,,,,
202433,CHIKUNGUNYA,2024,33,True,38,,,,
202434,CHIKUNGUNYA,2024,34,True,23,,,,
202435,CHIKUNGUNYA,2024,35,True,28,,,,
202436,CHIKUNGUNYA,2024,36,True,20,,,,
202437,CHIKUNGUNYA,2024,37,True,22,,,,
202438,CHIKUNGUNYA,2024,38,True,17,,,,
202439,CHIKUNGUNYA,2024,39,True,24,,,,
202440,CHIKUNGUNYA,2024,40,True,16,,,,
202441,CHIKUNGUNYA,2024,41,True,22,,,,
202442,CHIKUNGUNYA,2024,42,True,26,,,,
202443,CHIKUNGUNYA,2024,43,True,28,,,,
202444,CHIKUNGUNYA,2024,44,True,30,,,,
202445,CHIKUNGUNYA,2024,45,True,32,,,,
202446,CHIKUNGUNYA,2024,46,True,17,,,,
202447,CHIKUNGUNYA,2024,47,True,21,,,,
202448,CHIKUNGUNYA,2024,48,True,16,,,,
202449,CHIKUNGUNYA,2024,49,True,28,,,,
202450,CHIKUNGUNYA,2024,50,True,29,,,,
202451,CHIKUNGUNYA,2024,51,True,10,,,,
202452,CHIKUNGUNYA,2024,52,True,4,,,,
202501,CHIKUNGUNYA,2025,1,True,8,,,,
202502,CHIKUNGUNYA,2025,2,True,25,,,,
202503,CHIKUNGUNYA,2025,3,True,32,,,,
202504,CHIKUNGUNYA,2025,4,True,27,,,,
202505,CHIKUNGUNYA,2025,5,True,24,,,,
202506,CHIKUNGUNYA,2025,6,True,25,,,,
202507,CHIKUNGUNYA,2025,7,True,26,,,,
202508,CHIKUNGUNYA,2025,8,True,39,,,,
202509,CHIKUNGUNYA,2025,9,True,35,,,,
202510,CHIKUNGUNYA,2025,10,True,10,,,,
202511,CHIKUNGUNYA,2025,11,True,33,,,,
202512,CHIKUNGUNYA,2025,12,True,32,,,,
202513,CHIKUNGUNYA,2025,13,True,38,,,,
202514,CHIKUNGUNYA,2025,14,True,43,,,,
202515,CHIKUNGUNYA,2025,15,True,39,,,,
202516,CHIKUNGUNYA,2025,16,True,27,,,,
202517,CHIKUNGUNYA,2025,17,True,54,,,,
202518,CHIKUNGUNYA,2025,18,True,32,,,,
202519,CHIKUNGUNYA,2025,19,True,48,,,,
202520,CHIKUNGUNYA,2025,20,True,23,,,,
202521,CHIKUNGUNYA,2025,21,True,30,,,,
202522,CHIKUNGUNYA,2025,22,True,24,,,,
202523,CHIKUNGUNYA,2025,23,True,35,,,,
202524,CHIKUNGUNYA,2025,24,True,54,,,,
202525,CHIKUNGUNYA,2025,25,True,27,,,,
202526,CHIKUNGUNYA,2025,26,True,28,,,,
202527,CHIKUNGUNYA,2025,27,True,41,,,,
202528,CHIKUNGUNYA,2025,28,True,29,,,,
202529,CHIKUNGUNYA,2025,29,True,34,,,,
202530,CHIKUNGUNYA,2025,30,True,42,,,,
202531,CHIKUNGUNYA,2025,31,True,37,,,,
202532,CHIKUNGUNYA,2025,32,True,57,,,,
202533,CHIKUNGUNYA,2025,33,True,65,,,,
202534,CHIKUNGUNYA,2025,34,True,50,,,,
202535,CHIKUNGUNYA,2025,35,True,56,,,,
202536,CHIKUNGUNYA,2025,36,True,68,,,,
202537,CHIKUNGUNYA,2025,37,True,46,,,,
202538,CHIKUNGUNYA,2025,38,True,65,,,,
202539,CHIKUNGUNYA,2025,39,True,69,,,,
202540,CHIKUNGUNYA,2025,40,True,52,,,,
202541,CHIKUNGUNYA,2025,41,True,35,,,,
202542,CHIKUNGUNYA,2025,42,True,48,,,,
202543,CHIKUNGUNYA,2025,43,True,44,,,,
202544,CHIKUNGUNYA,2025,44,True,43,,,,
202545,CHIKUNGUNYA,2025,45,True,46,,,,
202546,CHIKUNGUNYA,2025,46,True,31,,,,
202547,CHIKUNGUNYA,2025,47,True,37,,,,
202548,CHIKUNGUNYA,2025,48,True,37,,,,
202549,CHIKUNGUNYA,2025,49,True,32,,,,
202550,CHIKUNGUNYA,2025,50,True,33,,,,
202551,CHIKUNGUNYA,2025,51,True,14,,,,
202552,CHIKUNGUNYA,2025,52,True,8,,,,
202553,CHIKUNGUNYA,2025,53,True,7,,,,
202601,CHIKUNGUNYA,2026,1,False,8,0.0,39.0,0.0,95.0
202602,CHIKUNGUNYA,2026,2,False,25,0.0,56.0,0.0,112.0
202603,CHIKUNGUNYA,2026,3,False,32,0.0,63.0,0.0,119.0
202604,CHIKUNGUNYA,2026,4,False,27,0.0,58.0,0.0,114.0
202605,CHIKUNGUNYA,2026,5,False,24,0.0,55.0,0.0,111.0
202606,CHIKUNGUNYA,2026,6,False,25,0.0,56.0,0.0,112.0
202607,CHIKUNGUNYA,2026,7,False,26,0.0,57.0,0.0,113.0
202608,CHIKUNGUNYA,2026,8,False,39,0.0,70.0,0.0,126.0
202609,CHIKUNGUNYA,2026,9,False,35,0.0,66.0,0.0,122.0
202610,CHIKUNGUNYA,2026,10,False,10,0.0,41.0,0.0,97.0
202611,CHIKUNGUNYA,2026,11,False,33,0.0,64.0,0.0,120.0
202612,CHIKUNGUNYA,2026,12,False,32,0.0,63.0,0.0,119.0
202613,CHIKUNGUNYA,2026,13,False,38,0.0,69.0,0.0,125.0
202614,CHIKUNGUNYA,2026,14,False,43,0.0,74.0,0.0,130.0
202615,CHIKUNGUNYA,2026,15,False,39,0.0,70.0,0.0,126.0
202616,CHIKUNGUNYA,2026,16,False,27,0.0,58.0,0.0,114.0
202617,CHIKUNGUNYA,2026,17,False,54,9.0,85.0,0.0,141.0
202618,CHIKUNGUNYA,2026,18,False,32,0.0,63.0,0.0,119.0
202619,CHIKUNGUNYA,2026,19,False,48,3.0,79.0,0.0,135.0
202620,CHIKUNGUNYA,2026,20,False,23,0.0,54.0,0.0,110.0
202621,CHIKUNGUNYA,2026,21,False,30,0.0,61.0,0.0,117.0
202622,CHIKUNGUNYA,2026,22,False,24,0.0,55.0,0.0,111.0
202623,CHIKUNGUNYA,2026,23,False,35,0.0,66.0,0.0,122.0
202624,CHIKUNGUNYA,2026,24,False,54,9.0,85.0,0.0,141.0
202625,CHIKUNGUNYA,2026,25,False,27,0.0,58.0,0.0,114.0
202626,CHIKUNGUNYA,2026,26,False,28,0.0,59.0,0.0,115.0
202627,CHIKUNGUNYA,2026,27,False,41,0.0,72.0,0.0,128.0
202628,CHIKUNGUNYA,2026,28,False,29,0.0,60.0,0.0,116.0
202629,CHIKUNGUNYA,2026,29,False,34,0.0,65.0,0.0,121.0
202630,CHIKUNGUNYA,2026,30,False,42,0.0,73.0,0.0,129.0
202631,CHIKUNGUNYA,2026,31,False,37,0.0,68.0,0.0,124.0
202632,CHIKUNGUNYA,2026,32,False,57,12.0,88.0,0.0,144.0
202633,CHIKUNGUNYA,2026,33,False,65,20.0,96.0,0.0,152.0
202634,CHIKUNGUNYA,2026,34,False,50,5.0,81.0,0.0,137.0
202635,CHIKUNGUNYA,2026,35,False,56,11.0,87.0,0.0,143.0
202636,CHIKUNGUNYA,2026,36,False,68,23.0,99.0,0.0,155.0
202637,CHIKUNGUNYA,2026,37,False,46,1.0,77.0,0.0,133.0
202638,CHIKUNGUNYA,2026,38,False,65,20.0,96.0,0.0,152.0
202639,CHIKUNGUNYA,2026,39,False,69,24.0,100.0,0.0,156.0
202640,CHIKUNGUNYA,2026,40,False,52,7.0,83.0,0.0,139.0
202641,CHIKUNGUNYA,2026,41,False,35,0.0,66.0,0.0,122.0
202642,CHIKUNGUNYA,2026,42,False,48,3.0,79.0,0.0,135.0
202643,CHIKUNGUNYA,2026,43,False,44,0.0,75.0,0.0,131.0
202644,CHIKUNGUNYA,2026,44,False,43,0.0,74.0,0.0,130.0
202645,CHIKUNGUNYA,2026,45,False,46,1.0,77.0,0.0,133.0
202646,CHIKUNGUNYA,2026,46,False,31,0.0,62.0,0.0,118.0
202647,CHIKUNGUNYA,2026,47,False,37,0.0,68.0,0.0,124.0
202648,CHIKUNGUNYA,2026,48,False,37,0.0,68.0,0.0,124.0
202649,CHIKUNGUNYA,2026,49,False,32,0.0,63.0,0.0,119.0
202650,CHIKUNGUNYA,2026,50,False,33,0.0,64.0,0.0,120.0
202651,CHIKUNGUNYA,2026,51,False,14,0.0,45.0,0.0,101.0
202652,CHIKUNGUNYA,2026,52,False,8,0.0,39.0,0.0,95.0
